X,Z
119.8535268,16.75605803
120.0129065,16.80387194
120.1722861,16.85168584
120.3316658,16.89949975
120.4910455,16.94731366
120.6504252,16.99512756
120.8098049,17.04294147
120.9691846,17.09075538
121.1285643,17.13856928
121.287944,17.18638319
121.4473237,17.2341971
121.6067034,17.28201101
121.766083,17.32982491
121.9254627,17.37763882
122.0848424,17.42545273
122.2442221,17.47326663
122.4036018,17.52108054
122.5629815,17.56889445
122.7223612,17.61670835
122.8817409,17.66452226
123.0411206,17.71233617
123.2005003,17.76015008
123.3598799,17.80796398
123.5192596,17.85577789
123.6786393,17.9035918
123.838019,17.9514057
123.9973987,17.99921961
124.1567784,18.04703352
124.3161581,18.09484742
124.4755378,18.14266133
124.6349175,18.19047524
124.7942971,18.23828914
124.9536768,18.28610305
125.1130565,18.33391696
125.2724362,18.38173087
125.4318159,18.42954477
125.5911956,18.47735868
125.7505753,18.52517259
125.909955,18.57298649
126.0693347,18.6208004
126.2287144,18.66861431
126.388094,18.71642821
126.5474737,18.76424212
126.7068534,18.81205603
126.8662331,18.85986993
127.0256128,18.90768384
127.1849925,18.95549775
127.3443722,19.00331166
127.5037519,19.05112556
127.6631316,19.09893947
127.8225113,19.14675338
127.9818909,19.19456728
128.1412706,19.24238119
128.3006503,19.2901951
128.46003,19.338009
128.6194097,19.38582291
128.7787894,19.43363682
128.9381691,19.48145073
129.0975488,19.52438719
129.2569285,19.56423212
129.4163082,19.60407704
129.5756878,19.64392196
129.7350675,19.68376688
129.8944472,19.72361181
130.0538269,19.76345673
130.2132066,19.80330165
130.3725863,19.84314657
130.531966,19.8829915
130.6913457,19.92283642
130.8507254,19.96268134
131.0101051,20.00252626
131.1694847,20.04237119
131.3288644,20.08221611
131.4882441,20.12206103
131.6476238,20.16190595
131.8070035,20.20175088
131.9663832,20.2415958
132.1257629,20.28144072
132.2851426,20.32128564
132.4445223,20.36113057
132.603902,20.40097549
132.7632816,20.44082041
132.9226613,20.48066533
133.082041,20.52051026
133.2414207,20.56035518
133.4008004,20.6002001
133.5601801,20.64004502
133.7195598,20.67988994
133.8789395,20.71973487
134.0383192,20.75957979
134.1976988,20.79942471
134.3570785,20.83926963
134.5164582,20.87911456
134.6758379,20.91895948
134.8352176,20.9588044
134.9945973,20.99864932
135.153977,21.07698849
135.3133567,21.15667834
135.4727364,21.23636818
135.6321161,21.31605803
135.7914957,21.39574787
135.9508754,21.47543772
136.1102551,21.55512756
136.2696348,21.63481741
136.4290145,21.71450725
136.5883942,21.7941971
136.7477739,21.87388694
136.9071536,21.95357679
137.0665333,22.03326663
137.225913,22.11295648
137.3852926,22.19264632
137.5446723,22.27233617
137.704052,22.35202601
137.8634317,22.43171586
138.0228114,22.50488816
138.1821911,22.53904095
138.3415708,22.57319374
138.5009505,22.60734653
138.6603302,22.64149932
138.8197099,22.67565211
138.9790895,22.7098049
139.1384692,22.74395769
139.2978489,22.77811048
139.4572286,22.81226327
139.6166083,22.84641607
139.775988,22.88056886
139.9353677,22.91472165
140.0947474,22.94887444
140.2541271,22.98302723
140.4135068,23.01718002
140.5728864,23.05133281
140.7322661,23.0854856
140.8916458,23.11963839
141.0510255,23.15379118
141.2104052,23.18794397
141.3697849,23.22209676
141.5291646,23.25624955
141.6885443,23.29040234
141.847924,23.32455513
142.0073037,23.35870793
142.1666833,23.39286072
142.326063,23.42701351
142.4854427,23.4611663
142.6448224,23.49531909
142.8042021,23.52947188
142.9635818,23.56362467
143.1229615,23.59777746
143.2823412,23.63193025
143.4417209,23.66608304
143.6011006,23.70023583
143.7604802,23.73438862
143.9198599,23.76854141
144.0792396,23.8026942
144.2386193,23.83684699
144.397999,23.87099979
144.5573787,23.90515258
144.7167584,23.93930537
144.8761381,23.97345816
145.0355178,24.01331916
145.1948974,24.07308654
145.3542771,24.13285393
145.5136568,24.19262131
145.6730365,24.25238869
145.8324162,24.31215608
145.9917959,24.37192346
146.1511756,24.43169085
146.3105553,24.49145823
146.469935,24.55122561
146.6293147,24.610993
146.7886943,24.67076038
146.948074,24.73052776
147.1074537,24.79029515
147.2668334,24.85006253
147.4262131,24.90982991
147.5855928,24.9695973
147.7449725,25.02936468
147.9043522,25.08913207
148.0637319,25.14889945
148.2231116,25.20866683
148.3824912,25.26843422
148.5418709,25.3282016
148.7012506,25.38796898
148.8606303,25.44773637
149.02001,25.506003
149.1793897,25.55381691
149.3387694,25.60163082
149.4981491,25.64944472
149.6575288,25.69725863
149.8169085,25.74507254
149.9762881,25.79288644
150.1356678,25.84070035
150.2950475,25.88851426
150.4544272,25.93632816
150.6138069,25.98414207
150.7731866,26.03195598
150.9325663,26.07976988
151.091946,26.12758379
151.2513257,26.1753977
151.4107054,26.22321161
151.570085,26.27102551
151.7294647,26.31883942
151.8888444,26.36665333
152.0482241,26.41446723
152.2076038,26.46228114
152.3669835,26.51009505
152.5263632,26.55790895
152.6857429,26.60572286
152.8451226,26.65353677
153.0045023,26.70135068
153.1638819,26.74916458
153.3232616,26.79697849
153.4826413,26.8447924
153.642021,26.8926063
153.8014007,26.94042021
153.9607804,26.98823412
154.1201601,27.03604802
154.2795398,27.08386193
154.4389195,27.13167584
154.5982991,27.17948974
154.7576788,27.22730365
154.9170585,27.27511756
155.0764382,27.32293147
155.2358179,27.37074537
155.3951976,27.41855928
155.5545773,27.46637319
155.713957,27.51418709
155.8733367,27.562001
156.0327164,27.60981491
156.192096,27.65762881
156.3514757,27.70544272
156.5108554,27.75325663
156.6702351,27.80107054
156.8296148,27.84888444
156.9889945,27.89669835
157.1483742,27.94451226
157.3077539,27.99232616
157.4671336,28.04014007
157.6265133,28.08795398
157.7858929,28.13576788
157.9452726,28.18358179
158.1046523,28.2313957
158.264032,28.2792096
158.4234117,28.32702351
158.5827914,28.37483742
158.7421711,28.42265133
158.9015508,28.47046523
159.0609305,28.52284892
159.2203102,28.58261631
159.3796898,28.64238369
159.5390695,28.70215108
159.6984492,28.76191846
159.8578289,28.82168584
160.0172086,28.88145323
160.1765883,28.94122061
160.335968,29.00098799
160.4953477,29.06075538
160.6547274,29.12052276
160.8141071,29.18029015
160.9734867,29.24005753
161.1328664,29.29982491
161.2922461,29.3595923
161.4516258,29.41935968
161.6110055,29.47912706
161.7703852,29.53889445
161.9297649,29.59866183
162.0891446,29.65842921
162.2485243,29.7181966
162.407904,29.77796398
162.5672836,29.83773137
162.7266633,29.89749875
162.886043,29.95726613
163.0454227,30.01362681
163.2048024,30.06144072
163.3641821,30.10925463
163.5235618,30.15706853
163.6829415,30.20488244
163.8423212,30.25269635
164.0017009,30.30051026
164.1610805,30.34832416
164.3204602,30.39613807
164.4798399,30.44395198
164.6392196,30.49176588
164.7985993,30.53957979
164.957979,30.5873937
165.1173587,30.6352076
165.2767384,30.68302151
165.4361181,30.73083542
165.5954977,30.77864932
165.7548774,30.82646323
165.9142571,30.87427714
166.0736368,30.92209105
166.2330165,30.96990495
166.3923962,31.01771886
166.5517759,31.06553277
166.7111556,31.11334667
166.8705353,31.16116058
167.029915,31.20897449
167.1892946,31.25678839
167.3486743,31.3046023
167.508054,31.35241621
167.6674337,31.40023012
167.8268134,31.44804402
167.9861931,31.49585793
168.1455728,31.55458979
168.3049525,31.61435718
168.4643322,31.67412456
168.6237119,31.73389195
168.7830915,31.79365933
168.9424712,31.85342671
169.1018509,31.9131941
169.2612306,31.97296148
169.4206103,32.03272886
169.57999,32.09249625
169.7393697,32.15226363
169.8987494,32.21203102
170.0581291,32.2717984
170.2175088,32.33156578
170.3768884,32.39133317
170.5362681,32.45110055
170.6956478,32.51086793
170.8550275,32.57063532
171.0144072,32.6304027
171.1737869,32.69017009
171.3331666,32.74993747
171.4925463,32.80970485
171.651926,32.86947224
171.8113057,32.92923962
171.9706853,32.989007
172.130065,33.03251626
172.2894447,33.07236118
172.4488244,33.1122061
172.6082041,33.15205103
172.7675838,33.19189595
172.9269635,33.23174087
173.0863432,33.27158579
173.2457229,33.31143072
173.4051026,33.35127564
173.5644822,33.39112056
173.7238619,33.43096548
173.8832416,33.47081041
174.0426213,33.51065533
174.202001,33.55050025
174.3613807,33.59034517
174.5207604,33.6301901
174.6801401,33.67003502
174.8395198,33.70987994
174.9988994,33.74972486
175.1582791,33.78956978
175.3176588,33.82941471
175.4770385,33.86925963
175.6364182,33.90910455
175.7957979,33.94894947
175.9551776,33.9887944
176.1145573,34.02863932
176.273937,34.06848424
176.4333167,34.10832916
176.5926963,34.14817409
176.752076,34.18801901
176.9114557,34.22786393
177.0708354,34.26770885
177.2302151,34.30755378
177.3895948,34.3473987
177.5489745,34.38724362
177.7083542,34.42708854
177.8677339,34.46693347
178.0271136,34.51355678
178.1864932,34.59324662
178.3458729,34.67293647
178.5052526,34.75262631
178.6646323,34.83231616
178.824012,34.912006
178.9833917,34.99169585
179.1427714,35.07138569
179.3021511,35.15107554
179.4615308,35.23076538
179.6209105,35.31045523
179.7802901,35.39014507
179.9396698,35.46983492
180.0990495,35.54952476
180.2584292,35.62921461
180.4178089,35.70890445
180.5771886,35.7885943
180.7365683,35.86828414
180.895948,35.94797399
181.0553277,36.0165983
181.2147074,36.06441221
181.374087,36.11222611
181.5334667,36.16004002
181.6928464,36.20785393
181.8522261,36.25566783
182.0116058,36.30348174
182.1709855,36.35129565
182.3303652,36.39910955
182.4897449,36.44692346
182.6491246,36.49473737
182.8085043,36.54255128
182.9678839,36.59036518
183.1272636,36.63817909
183.2866433,36.685993
183.446023,36.7338069
183.6054027,36.78162081
183.7647824,36.82943472
183.9241621,36.87724862
184.0835418,36.92506253
184.2429215,36.97287644
184.4023012,37.02069035
184.5616808,37.06850425
184.7210605,37.11631816
184.8804402,37.16413207
185.0398199,37.21194597
185.1991996,37.25975988
185.3585793,37.30757379
185.517959,37.35538769
185.6773387,37.4032016
185.8367184,37.45101551
185.996098,37.49882941
186.1554777,37.55830415
186.3148574,37.61807154
